clientnum,client_stayed,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_trans_amt,total_trans_ct,gender_F,gender_M,marital_status_Divorced,marital_status_Married,marital_status_Single,education_level_ordinal_level_scale,income_category_ordinal_level_scale,card_category_ordinal_level_scale
755615208,1,49,M,3,High School,Single,10000.0,Blue,42,5,3,2,12630.0,1822,4084,66,0,1,0,0,1,3,7,1
827476983,0,56,F,2,College,Single,1666.67,Blue,52,3,5,1,3639.0,2178,1865,42,1,0,0,0,1,4,2,1
716682258,1,52,M,1,High School,Divorced,10000.0,Blue,36,4,3,5,31945.0,1591,3650,62,0,1,1,0,0,3,7,1
712515558,1,35,M,1,College,Single,5833.33,Blue,26,3,2,3,23447.0,1515,2834,77,0,1,0,0,1,4,6,1
719342808,1,48,M,3,Graduate,Single,8333.33,Blue,30,4,2,3,4180.0,688,3750,76,0,1,0,0,1,5,4,1
788957358,1,53,F,1,Graduate,Single,4166.67,Blue,39,3,3,2,4930.0,2227,4224,77,1,0,0,0,1,5,3,1
778386033,1,38,M,3,Uneducated,Married,5833.33,Blue,18,6,3,4,3417.0,1749,2068,34,0,1,0,1,0,2,6,1
820060758,1,50,F,1,College,Single,1666.67,Blue,45,4,2,4,4785.0,1965,3651,59,1,0,0,0,1,4,2,1
713271708,1,46,M,3,Uneducated,Married,1666.67,Silver,33,5,2,2,12685.0,0,4454,74,0,1,0,1,0,2,2,2
720555483,1,48,M,3,Graduate,Single,8333.33,Blue,35,3,3,3,21374.0,0,4100,79,0,1,0,0,1,5,4,1
709405758,1,36,M,2,Graduate,Married,5833.33,Blue,28,4,3,2,1911.0,1217,1965,49,0,1,0,1,0,5,6,1
769463433,1,41,F,2,Post-Graduate,Single,1666.67,Blue,35,6,3,2,8666.0,0,3593,71,1,0,0,0,1,6,2,1
715921758,1,36,M,2,College,Single,5833.33,Blue,25,5,3,2,1438.3,0,2882,68,0,1,0,0,1,4,6,1
717280158,1,49,M,3,Graduate,Married,1666.67,Blue,36,3,3,5,2976.0,1817,3332,60,0,1,0,1,0,5,2,1
714179658,1,43,M,3,High School,Single,10000.0,Blue,36,3,1,3,34516.0,0,1996,48,0,1,0,0,1,3,7,1
806637558,1,58,M,1,High School,Married,5833.33,Blue,53,5,2,5,1438.3,0,1539,40,0,1,0,1,0,3,6,1
714828708,1,46,M,0,High School,Divorced,8333.33,Blue,36,3,1,4,16099.0,0,3656,88,0,1,1,0,0,3,4,1
711989358,1,50,M,2,Graduate,Single,8333.33,Blue,36,4,2,1,19595.0,1187,3811,62,0,1,0,0,1,5,4,1
720188508,1,43,M,4,Graduate,Single,5833.33,Blue,25,3,2,4,13193.0,1749,4071,64,0,1,0,0,1,5,6,1
719528958,1,57,F,3,College,Single,4166.67,Blue,36,3,1,3,8184.0,1508,4134,71,1,0,0,0,1,4,3,1
716363658,1,51,M,2,Doctorate,Single,10000.0,Blue,36,4,2,5,25873.0,582,3920,84,0,1,0,0,1,7,7,1
778952058,1,46,M,3,College,Married,8333.33,Blue,32,4,2,5,20860.0,1496,3435,56,0,1,0,1,0,4,4,1
778908783,1,52,M,3,College,Married,8333.33,Blue,33,3,3,4,27751.0,1018,1427,25,0,1,0,1,0,4,4,1
778170633,1,48,M,5,Graduate,Married,8333.33,Blue,38,6,2,2,34516.0,657,3661,71,0,1,0,1,0,5,4,1
771833433,0,49,M,2,High School,Married,8333.33,Blue,38,3,2,4,29893.0,0,2063,48,0,1,0,1,0,3,4,1
788959758,1,47,F,4,Uneducated,Single,4166.67,Blue,33,3,2,1,9148.0,561,3451,59,1,0,0,0,1,2,3,1
713267133,1,41,F,5,Post-Graduate,Married,1666.67,Blue,33,3,1,2,6519.0,851,3088,65,1,0,0,1,0,6,2,1
716263533,1,44,M,5,High School,Married,8333.33,Blue,36,3,2,2,2509.0,1464,3166,72,0,1,0,1,0,3,4,1
719026383,1,35,F,2,Uneducated,Married,1666.67,Blue,36,3,1,3,2664.0,0,3135,59,1,0,0,1,0,2,2,1
709683633,1,32,F,1,High School,Single,1666.67,Silver,13,4,1,2,10332.0,948,2914,67,1,0,0,0,1,3,2,2
828291858,0,38,M,3,College,Single,5833.33,Blue,34,6,3,4,12050.0,1821,2381,40,0,1,0,0,1,4,6,1
779647608,1,39,M,2,High School,Single,10000.0,Blue,22,5,2,2,26124.0,0,4199,92,0,1,0,0,1,3,7,1
787605558,1,48,F,3,Graduate,Divorced,1666.67,Blue,31,6,2,2,9816.0,0,3489,81,1,0,1,0,0,5,2,1
771534408,1,52,F,2,College,Single,1666.67,Blue,40,4,3,3,2783.0,2379,3897,74,1,0,0,0,1,4,2,1
715690908,1,46,F,3,Graduate,Single,1666.67,Silver,39,4,3,2,12222.0,1260,3418,78,1,0,0,0,1,5,2,2
789125733,1,38,F,4,Doctorate,Married,1666.67,Blue,26,4,2,4,4002.0,1402,2114,53,1,0,0,1,0,7,2,1
717271983,1,60,M,0,College,Single,8333.33,Silver,53,6,3,2,34516.0,1388,3261,64,0,1,0,0,1,4,4,2
709695333,1,48,M,2,High School,Single,8333.33,Blue,36,3,2,4,10227.0,1695,3577,82,0,1,0,0,1,3,4,1
712233183,1,45,F,2,Graduate,Single,1666.67,Blue,34,3,3,1,4265.0,1622,3244,62,1,0,0,0,1,5,2,1
711762408,1,43,M,2,Doctorate,Divorced,4166.67,Blue,34,4,1,2,2243.0,0,4023,63,0,1,1,0,0,7,3,1
818305008,1,41,F,2,Graduate,Married,4166.67,Blue,36,6,1,3,11239.0,1375,3978,89,1,0,0,1,0,5,3,1
709104333,1,50,M,5,Post-Graduate,Married,10000.0,Silver,36,5,2,4,34516.0,891,2687,64,0,1,0,1,0,6,7,2
708112008,1,56,M,2,Graduate,Married,8333.33,Blue,36,4,2,3,23510.0,1049,1661,35,0,1,0,1,0,5,4,1
710006958,1,53,F,1,High School,Single,1666.67,Blue,41,6,2,2,8693.0,796,4755,69,1,0,0,0,1,3,2,1
815062383,1,35,F,2,High School,Married,1666.67,Blue,30,3,3,1,4549.0,1193,1914,33,1,0,0,1,0,3,2,1
778447908,1,51,M,2,College,Married,8333.33,Blue,33,3,1,2,3558.0,0,4136,65,0,1,0,1,0,4,4,1
720725058,0,51,F,1,Graduate,Single,1666.67,Blue,37,1,3,4,7176.0,0,1375,33,1,0,0,0,1,5,2,1
708582858,1,38,M,3,Graduate,Single,5833.33,Blue,25,3,3,4,18293.0,0,2958,63,0,1,0,0,1,5,6,1
818687958,1,48,M,2,Graduate,Divorced,8333.33,Blue,43,5,3,2,6383.0,1436,4462,88,0,1,1,0,0,5,4,1
708714108,1,42,F,3,High School,Single,1666.67,Silver,31,5,2,3,13441.0,2517,1894,49,1,0,0,0,1,3,2,2
754872333,1,50,M,2,Graduate,Married,10000.0,Blue,43,3,1,3,20114.0,0,4740,88,0,1,0,1,0,5,7,1
718637208,1,54,F,2,Graduate,Single,1666.67,Blue,43,3,2,1,2019.0,1387,1689,36,1,0,0,0,1,5,2,1
816772908,1,38,M,3,High School,Single,5833.33,Silver,33,6,1,2,34516.0,1793,4533,78,0,1,0,0,1,3,6,2
711935283,0,55,M,5,Post-Graduate,Single,8333.33,Blue,47,3,1,4,1438.3,0,1427,36,0,1,0,0,1,6,4,1
716950758,0,46,M,4,High School,Married,5833.33,Blue,36,1,3,2,8017.0,0,1657,43,0,1,0,1,0,3,6,1
716037708,1,50,M,0,Uneducated,Divorced,5833.33,Blue,39,6,3,3,9474.0,1021,3240,54,0,1,1,0,0,2,6,1
717804783,1,40,F,3,Graduate,Single,1666.67,Blue,27,5,3,4,6587.0,824,4160,70,1,0,0,0,1,5,2,1
715338783,1,32,M,1,High School,Single,5833.33,Blue,36,4,2,2,2999.0,0,3018,80,0,1,0,0,1,3,6,1
779645658,1,49,M,3,Graduate,Single,5833.33,Blue,32,3,1,4,7154.0,1472,3607,59,0,1,0,0,1,5,6,1
787565433,1,53,M,2,Post-Graduate,Married,8333.33,Blue,43,4,2,4,4039.0,1397,1494,36,0,1,0,1,0,6,4,1
717287883,1,57,M,3,Graduate,Married,8333.33,Blue,46,6,2,3,5516.0,2517,1532,24,0,1,0,1,0,5,4,1
715746633,1,64,F,0,Graduate,Single,1666.67,Blue,54,3,1,2,5577.0,689,4256,70,1,0,0,0,1,5,2,1
710077008,1,43,M,2,Uneducated,Single,10000.0,Blue,33,5,3,1,30137.0,1368,3522,74,0,1,0,0,1,2,7,1
804437658,1,42,F,3,Doctorate,Married,1666.67,Blue,36,4,2,1,9778.0,2154,3413,66,1,0,0,1,0,7,2,1
780000258,1,48,M,3,Uneducated,Single,10000.0,Blue,38,4,2,5,20912.0,0,4172,84,0,1,0,0,1,2,7,1
825785508,1,49,M,3,High School,Single,10000.0,Blue,45,3,2,2,14699.0,1049,4890,64,0,1,0,0,1,3,7,1
720252858,1,57,M,3,College,Single,5833.33,Blue,36,6,3,2,10350.0,0,3396,63,0,1,0,0,1,4,6,1
710017758,1,44,M,4,Graduate,Single,4166.67,Blue,36,5,2,3,11346.0,0,3784,67,0,1,0,0,1,5,3,1
711750183,1,63,F,2,Graduate,Single,1666.67,Gold,55,4,1,3,15987.0,1345,3640,56,1,0,0,0,1,5,2,3
718364283,1,43,M,3,Graduate,Single,5833.33,Blue,30,3,2,4,19711.0,0,3602,72,0,1,0,0,1,5,6,1
711638658,1,33,M,4,High School,Single,4166.67,Blue,25,4,1,1,8650.0,1929,2878,63,0,1,0,0,1,3,3,1
711046383,1,55,M,2,Graduate,Single,8333.33,Silver,36,5,1,1,34516.0,1316,3542,60,0,1,0,0,1,5,4,2
720877083,1,50,M,2,Graduate,Married,8333.33,Blue,36,6,1,2,9748.0,1354,3323,66,0,1,0,1,0,5,4,1
712872183,1,35,F,4,Uneducated,Single,1666.67,Blue,24,4,2,2,3271.0,1367,2464,92,1,0,0,0,1,2,2,1
710014683,1,31,F,0,Graduate,Single,1666.67,Blue,20,3,3,2,3480.0,724,2807,65,1,0,0,0,1,5,2,1
716934333,1,50,M,3,Uneducated,Single,8333.33,Blue,40,3,1,4,13306.0,2458,3556,68,0,1,0,0,1,2,4,1
778523733,1,38,M,3,Graduate,Single,8333.33,Blue,31,6,1,2,13637.0,0,3625,73,0,1,0,0,1,5,4,1
716353083,1,39,M,3,Graduate,Single,5833.33,Blue,29,4,2,3,6733.0,1028,4444,72,0,1,0,0,1,5,6,1
753642933,1,52,F,3,High School,Single,1666.67,Blue,45,3,3,0,2728.0,1365,4293,83,1,0,0,0,1,3,2,1
708151008,1,49,F,4,Graduate,Married,4166.67,Blue,41,5,1,2,6250.0,644,2433,41,1,0,0,1,0,5,3,1
789646158,1,49,M,4,Uneducated,Married,4166.67,Blue,33,5,1,3,3653.0,881,3297,66,0,1,0,1,0,2,3,1
712423233,1,44,M,3,High School,Divorced,5833.33,Blue,36,4,3,1,22919.0,1368,3752,71,0,1,1,0,0,3,6,1
719806233,1,36,M,1,Graduate,Single,10000.0,Blue,20,3,2,2,34516.0,0,2686,59,0,1,0,0,1,5,7,1
711502908,1,44,M,3,Graduate,Single,5833.33,Blue,39,6,2,2,7532.0,0,3550,68,0,1,0,0,1,5,6,1
748617858,1,35,M,5,Uneducated,Single,5833.33,Blue,28,4,2,3,4587.0,1704,2968,65,0,1,0,0,1,2,6,1
721532583,0,45,M,4,Graduate,Married,8333.33,Blue,36,5,3,4,12250.0,2165,1995,39,0,1,0,1,0,5,4,1
789244308,1,56,M,4,College,Single,8333.33,Blue,41,6,1,4,17753.0,1899,3986,64,0,1,0,0,1,4,4,1
709330383,1,37,F,1,Graduate,Single,1666.67,Silver,19,4,3,3,12535.0,2049,3283,74,1,0,0,0,1,5,2,2
719136183,1,48,F,3,Uneducated,Married,1666.67,Blue,38,6,1,3,3541.0,1444,3410,69,1,0,0,1,0,2,2,1
713461533,1,54,M,3,Graduate,Single,8333.33,Blue,38,4,2,1,29200.0,1310,3042,73,0,1,0,0,1,5,4,1
803776533,1,46,M,2,Post-Graduate,Single,5833.33,Blue,41,3,3,2,10077.0,0,2118,52,0,1,0,0,1,6,6,1
720348933,1,44,M,3,Graduate,Single,5833.33,Blue,31,4,3,4,12871.0,758,3060,60,0,1,0,0,1,5,6,1
721158108,1,38,M,2,Graduate,Single,5833.33,Blue,30,3,2,4,2346.0,0,3982,72,0,1,0,0,1,5,6,1
789043008,1,55,F,2,Post-Graduate,Divorced,1666.67,Blue,43,4,2,4,9919.0,0,2058,70,1,0,1,0,0,6,2,1
712623258,0,42,F,3,Graduate,Married,1666.67,Blue,36,2,3,3,5505.0,2517,2272,42,1,0,0,1,0,5,2,1
708494583,1,49,F,3,Uneducated,Divorced,1666.67,Blue,36,4,1,3,1902.0,0,3731,53,1,0,1,0,0,2,2,1
718394658,1,31,F,0,Graduate,Single,1666.67,Blue,22,3,1,1,4254.0,2464,2366,62,1,0,0,0,1,5,2,1
711885258,1,47,F,4,High School,Married,1666.67,Blue,31,5,3,4,7711.0,988,2078,42,1,0,0,1,0,3,2,1
789161358,1,30,F,0,Graduate,Married,1666.67,Blue,19,3,1,4,3213.0,2517,2666,46,1,0,0,1,0,5,2,1
779198133,1,45,F,3,High School,Divorced,1666.67,Blue,33,3,3,2,9977.0,2088,3530,61,1,0,1,0,0,3,2,1
715412583,1,51,M,3,Post-Graduate,Married,4166.67,Blue,36,6,1,4,7925.0,1445,3815,65,0,1,0,1,0,6,3,1
719562108,1,28,F,0,Uneducated,Single,1666.67,Silver,20,6,3,3,12793.0,1650,2671,67,1,0,0,0,1,2,2,2
742552683,1,44,F,3,High School,Married,1666.67,Blue,31,6,2,5,1438.3,688,4208,86,1,0,0,1,0,3,2,1
711455133,1,55,M,3,College,Single,10000.0,Blue,36,5,3,3,12948.0,1839,2481,42,0,1,0,0,1,4,7,1
716387733,0,49,M,4,Graduate,Single,5833.33,Blue,36,1,4,5,5662.0,1484,1693,25,0,1,0,0,1,5,6,1
772571508,1,34,F,2,High School,Single,1666.67,Blue,24,4,1,0,2799.0,0,2311,43,1,0,0,0,1,3,2,1
719266158,1,42,M,2,Graduate,Divorced,8333.33,Blue,35,5,3,1,6779.0,1359,3434,65,0,1,1,0,0,5,4,1
720708183,1,53,F,1,Uneducated,Divorced,4166.67,Silver,36,5,1,1,15248.0,1242,4758,83,1,0,1,0,0,2,3,2
767523933,1,53,M,3,High School,Single,5833.33,Blue,45,4,1,0,15583.0,0,3938,69,0,1,0,0,1,3,6,1
797466033,1,32,M,1,High School,Married,4166.67,Blue,26,3,2,3,2576.0,1754,2880,69,0,1,0,1,0,3,3,1
712612233,1,35,M,4,Graduate,Single,5833.33,Blue,22,3,3,3,8717.0,719,2067,59,0,1,0,0,1,5,6,1
716516208,1,45,M,4,Graduate,Married,8333.33,Blue,36,4,2,3,1438.3,0,3748,64,0,1,0,1,0,5,4,1
709950858,1,45,M,5,College,Single,8333.33,Blue,35,4,2,1,33755.0,2301,3458,71,0,1,0,0,1,4,4,1
712665633,1,43,F,3,Graduate,Married,1666.67,Silver,30,6,1,4,12952.0,1864,3472,51,1,0,0,1,0,5,2,2
715391433,1,38,M,0,Graduate,Married,5833.33,Blue,33,5,4,4,11741.0,1560,2143,41,0,1,0,1,0,5,6,1
708722583,1,39,F,4,Uneducated,Single,1666.67,Blue,36,5,3,1,2609.0,1656,3024,64,1,0,0,0,1,2,2,1
714566958,1,44,M,3,High School,Married,8333.33,Blue,36,4,2,5,20882.0,1420,2291,40,0,1,0,1,0,3,4,1
806179683,1,63,F,1,College,Single,4166.67,Blue,56,5,3,2,3071.0,2044,4433,68,1,0,0,0,1,4,3,1
806244183,1,39,M,2,Graduate,Divorced,5833.33,Blue,34,5,1,4,2267.0,0,4544,84,0,1,1,0,0,5,6,1
787999533,1,52,M,2,High School,Single,10000.0,Blue,44,4,2,2,6617.0,2517,3595,68,0,1,0,0,1,3,7,1
718358808,1,57,F,2,High School,Divorced,1666.67,Blue,50,5,3,5,3276.0,0,3758,61,1,0,1,0,0,3,2,1
718474683,1,36,M,0,High School,Married,10000.0,Blue,24,3,3,2,10097.0,2139,3092,67,0,1,0,1,0,3,7,1
716908158,1,42,F,3,College,Married,1666.67,Blue,36,6,2,1,8260.0,2517,3299,64,1,0,0,1,0,4,2,1
713984208,1,52,M,4,Graduate,Married,4166.67,Blue,33,5,2,1,5776.0,874,4029,72,0,1,0,1,0,5,3,1
713013483,1,40,F,4,Graduate,Divorced,1666.67,Blue,36,5,3,3,1438.3,915,3754,58,1,0,1,0,0,5,2,1
754599558,1,40,F,3,College,Single,1666.67,Blue,33,5,3,1,7207.0,2002,3825,70,1,0,0,0,1,4,2,1
712411908,1,44,M,3,High School,Married,5833.33,Blue,34,4,2,5,21158.0,0,4071,67,0,1,0,1,0,3,6,1
717538683,1,43,M,3,Graduate,Married,10000.0,Blue,36,3,2,2,22906.0,1132,3204,64,0,1,0,1,0,5,7,1
709447908,1,45,M,2,Graduate,Married,5833.33,Blue,33,4,3,4,2648.0,2309,3281,63,0,1,0,1,0,5,6,1
720758808,0,38,M,3,College,Single,5833.33,Blue,18,5,1,5,16317.0,0,1995,54,0,1,0,0,1,4,6,1
708255633,1,36,M,1,Graduate,Single,8333.33,Blue,27,3,2,4,3761.0,1710,3240,65,0,1,0,0,1,5,4,1
715986258,1,53,F,1,Uneducated,Single,4166.67,Silver,41,3,3,2,15845.0,1675,4037,68,1,0,0,0,1,2,3,2
715858008,0,49,F,1,Uneducated,Married,4166.67,Blue,39,2,3,3,8061.0,2517,1224,31,1,0,0,1,0,2,3,1
708361833,1,44,M,4,Graduate,Married,8333.33,Blue,36,3,2,3,19430.0,0,3650,80,0,1,0,1,0,5,4,1
719608308,1,37,M,2,High School,Single,5833.33,Blue,29,3,2,3,9829.0,2517,2927,73,0,1,0,0,1,3,6,1
792995808,1,57,F,3,Post-Graduate,Single,4166.67,Blue,51,5,4,5,7226.0,1689,3474,67,1,0,0,0,1,6,3,1
719356008,1,39,F,3,Graduate,Single,1666.67,Blue,36,4,3,4,1438.3,0,4548,69,1,0,0,0,1,5,2,1
718354683,1,59,F,0,Graduate,Single,4166.67,Silver,45,6,3,3,21358.0,1225,3646,77,1,0,0,0,1,5,3,2
720529308,0,63,M,0,High School,Single,5833.33,Blue,48,5,3,1,1856.0,0,1805,46,0,1,0,0,1,3,6,1
787578183,1,36,M,3,High School,Single,8333.33,Blue,28,5,3,2,1438.3,0,3204,68,0,1,0,0,1,3,4,1
737952333,1,64,M,1,Graduate,Single,1666.67,Blue,56,3,1,5,2586.0,0,3435,65,0,1,0,0,1,5,2,1
779498058,1,39,M,2,Graduate,Married,8333.33,Blue,21,5,3,3,3281.0,1272,2006,34,0,1,0,1,0,5,4,1
799707858,1,50,F,1,High School,Married,1666.67,Blue,42,6,1,2,7115.0,2000,3584,57,1,0,0,1,0,3,2,1
710288883,1,40,F,1,Graduate,Married,1666.67,Blue,32,4,1,5,8749.0,1654,5054,73,1,0,0,1,0,5,2,1
719912808,1,52,M,2,High School,Single,5833.33,Blue,39,3,3,4,14973.0,0,4288,72,0,1,0,0,1,3,6,1
789593058,1,46,M,5,College,Married,5833.33,Blue,39,3,2,3,24248.0,1020,3311,84,0,1,0,1,0,4,6,1
710278458,0,52,M,2,High School,Single,8333.33,Blue,43,4,3,3,11617.0,2517,1643,43,0,1,0,0,1,3,4,1
714467733,1,45,M,2,Graduate,Married,5833.33,Silver,36,3,2,3,30428.0,1721,4178,69,0,1,0,1,0,5,6,2
772000533,1,59,M,1,Graduate,Married,5833.33,Blue,48,4,3,2,14257.0,1113,1809,23,0,1,0,1,0,5,6,1
811035483,0,47,M,3,Uneducated,Divorced,10000.0,Silver,42,2,4,5,34516.0,0,1641,35,0,1,1,0,0,2,7,2
715480983,1,55,F,2,College,Single,1666.67,Blue,36,5,2,3,5719.0,892,3403,68,1,0,0,0,1,4,2,1
720437358,1,40,M,3,Graduate,Single,4166.67,Blue,32,5,1,2,2526.0,2303,3596,69,0,1,0,0,1,5,3,1
719465733,1,52,F,2,High School,Single,1666.67,Blue,44,6,3,3,2971.0,0,4458,63,1,0,0,0,1,3,2,1
711978858,1,59,M,2,Graduate,Single,1666.67,Blue,49,6,3,2,6834.0,900,4422,70,0,1,0,0,1,5,2,1
788820933,1,59,M,2,Graduate,Single,5833.33,Blue,42,3,2,2,16727.0,1380,3511,73,0,1,0,0,1,5,6,1
713316558,1,41,M,4,High School,Married,5833.33,Blue,29,3,2,2,4573.0,0,3776,70,0,1,0,1,0,3,6,1
779856483,1,38,M,2,Post-Graduate,Single,8333.33,Blue,22,4,1,2,15410.0,0,3368,69,0,1,0,0,1,6,4,1
717085983,1,44,F,2,High School,Single,4166.67,Blue,25,6,2,3,3299.0,2517,4312,84,1,0,0,0,1,3,3,1
788030208,0,42,F,2,Uneducated,Single,1666.67,Silver,33,1,2,3,13453.0,2517,1904,42,1,0,0,0,1,2,2,2
709914858,1,48,F,2,Graduate,Married,1666.67,Blue,36,4,1,2,6362.0,1705,5169,84,1,0,0,1,0,5,2,1
708618933,1,34,M,2,Uneducated,Single,10000.0,Blue,13,6,3,2,4369.0,2049,3259,80,0,1,0,0,1,2,7,1
720446508,1,50,F,2,Uneducated,Single,1666.67,Blue,36,5,3,2,1721.0,1037,2681,57,1,0,0,0,1,2,2,1
756488883,1,41,M,2,Uneducated,Single,8333.33,Blue,34,6,2,2,2196.0,1619,2040,65,0,1,0,0,1,2,4,1
708414033,1,50,M,4,Graduate,Married,4166.67,Blue,38,6,3,3,2845.0,1153,3730,66,0,1,0,1,0,5,3,1
756727233,1,49,M,2,High School,Single,10000.0,Blue,42,3,2,4,21144.0,1190,4895,66,0,1,0,0,1,3,7,1
720340383,1,45,F,2,Graduate,Married,1666.67,Blue,25,4,2,2,3518.0,2035,4034,82,1,0,0,1,0,5,2,1
771453033,1,47,M,3,High School,Married,5833.33,Blue,35,5,1,2,17343.0,1280,3170,57,0,1,0,1,0,3,6,1
708747708,1,43,M,3,Graduate,Married,8333.33,Blue,33,4,1,2,3498.0,0,2512,56,0,1,0,1,0,5,4,1
712460433,1,39,M,2,Uneducated,Single,4166.67,Blue,25,4,1,3,9121.0,1426,4112,80,0,1,0,0,1,2,3,1
709955958,1,41,F,1,High School,Single,1666.67,Blue,33,4,2,0,8054.0,1023,3374,45,1,0,0,0,1,3,2,1
719099583,0,42,M,3,Graduate,Married,4166.67,Blue,34,3,2,3,1640.0,1444,1360,33,0,1,0,1,0,5,3,1
719513733,1,48,M,3,Doctorate,Married,8333.33,Blue,41,3,3,4,8739.0,0,4276,69,0,1,0,1,0,7,4,1
710654808,0,46,M,4,Graduate,Single,8333.33,Blue,36,3,1,4,1818.0,0,2308,44,0,1,0,0,1,5,4,1
718917408,1,46,F,3,Graduate,Married,4166.67,Blue,38,4,3,3,3115.0,1136,3704,70,1,0,0,1,0,5,3,1
808753758,1,52,M,2,Uneducated,Divorced,10000.0,Blue,47,5,2,2,29695.0,1525,4109,71,0,1,1,0,0,2,7,1
711699183,1,56,M,2,Uneducated,Divorced,5833.33,Blue,50,4,1,2,7261.0,1079,3723,58,0,1,1,0,0,2,6,1
772565883,1,41,M,0,High School,Single,8333.33,Blue,31,3,5,2,33472.0,2517,4719,70,0,1,0,0,1,3,4,1
717203958,1,51,M,3,Graduate,Married,4166.67,Blue,36,6,3,2,11512.0,988,1842,32,0,1,0,1,0,5,3,1
714933783,1,51,M,2,Graduate,Married,5833.33,Blue,37,5,1,4,8511.0,0,3775,62,0,1,0,1,0,5,6,1
717650133,1,41,M,5,Graduate,Single,5833.33,Blue,28,5,1,4,4821.0,1426,3571,58,0,1,0,0,1,5,6,1
717331758,1,44,M,4,Graduate,Married,10000.0,Blue,32,6,3,4,34516.0,2517,4228,83,0,1,0,1,0,5,7,1
801385458,1,52,M,1,Uneducated,Married,10000.0,Blue,46,5,2,4,8596.0,2019,4017,80,0,1,0,1,0,2,7,1
710605458,1,49,M,2,High School,Married,5833.33,Blue,39,6,3,2,7223.0,1963,4127,70,0,1,0,1,0,3,6,1
766006758,1,63,M,1,High School,Married,5833.33,Blue,56,3,2,4,7216.0,2321,1734,38,0,1,0,1,0,3,6,1
710695083,1,44,M,3,College,Single,5833.33,Silver,32,4,1,3,28397.0,1421,1635,31,0,1,0,0,1,4,6,2
709224033,0,53,M,4,Uneducated,Single,5833.33,Blue,43,1,3,2,13720.0,0,1830,36,0,1,0,0,1,2,6,1
709381383,1,49,M,4,Graduate,Married,5833.33,Blue,36,4,6,2,2952.0,2517,3830,77,0,1,0,1,0,5,6,1
716235783,1,45,M,3,College,Married,4166.67,Blue,39,3,2,4,7109.0,866,4047,75,0,1,0,1,0,4,3,1
713579733,1,36,M,2,College,Single,5833.33,Blue,22,5,3,3,4511.0,754,2597,71,0,1,0,0,1,4,6,1
804649833,1,42,M,3,Post-Graduate,Married,4166.67,Blue,29,3,3,4,2533.0,1126,3436,74,0,1,0,1,0,6,3,1
780971583,1,46,M,1,Graduate,Divorced,10000.0,Blue,30,6,2,2,2016.0,797,3772,62,0,1,1,0,0,5,7,1
804673308,0,49,M,5,Uneducated,Married,4166.67,Blue,44,2,3,4,3893.0,0,1866,37,0,1,0,1,0,2,3,1
788747358,1,50,M,0,High School,Divorced,4166.67,Blue,29,5,3,2,5530.0,2034,4836,68,0,1,1,0,0,3,3,1
713199558,1,57,F,3,Doctorate,Single,1666.67,Blue,44,5,3,2,1737.0,813,3669,58,1,0,0,0,1,7,2,1
771081558,1,55,M,2,High School,Divorced,10000.0,Blue,42,3,2,2,34516.0,1190,2862,78,0,1,1,0,0,3,7,1
710229333,1,38,M,2,College,Single,4166.67,Blue,20,6,1,3,11068.0,1254,3812,64,0,1,0,0,1,4,3,1
720406233,1,35,F,2,Graduate,Married,1666.67,Blue,36,5,2,4,5546.0,1829,1770,46,1,0,0,1,0,5,2,1
767784708,0,48,M,0,Doctorate,Married,5833.33,Blue,41,2,3,4,7277.0,504,2356,40,0,1,0,1,0,7,6,1
712052058,1,57,M,3,Graduate,Single,4166.67,Blue,48,3,3,0,9426.0,1574,4212,75,0,1,0,0,1,5,3,1
710248233,1,37,M,3,College,Single,4166.67,Blue,28,5,2,3,3490.0,1421,3392,80,0,1,0,0,1,4,3,1
712146558,1,48,F,5,Uneducated,Married,1666.67,Blue,30,3,2,3,2364.0,1619,3230,65,1,0,0,1,0,2,2,1
710668458,1,48,F,4,Graduate,Married,1666.67,Blue,36,5,3,0,3696.0,0,3405,76,1,0,0,1,0,5,2,1
718828083,1,52,M,1,Graduate,Single,4166.67,Blue,43,4,3,3,8748.0,2284,3533,73,0,1,0,0,1,5,3,1
720781158,1,44,F,2,Uneducated,Divorced,4166.67,Blue,27,4,2,3,5608.0,1243,3829,74,1,0,1,0,0,2,3,1
715688958,1,45,F,2,Post-Graduate,Single,1666.67,Blue,36,3,1,3,2736.0,2043,4550,84,1,0,0,0,1,6,2,1
715354983,1,44,M,3,Graduate,Married,4166.67,Blue,35,6,3,1,6327.0,0,3653,77,0,1,0,1,0,5,3,1
720724008,1,43,M,2,Graduate,Single,8333.33,Blue,36,4,1,4,13430.0,2356,3717,67,0,1,0,0,1,5,4,1
712828533,1,62,M,1,Graduate,Single,5833.33,Blue,36,3,1,2,2796.0,0,4820,74,0,1,0,0,1,5,6,1
717007458,1,46,M,2,Graduate,Married,4166.67,Blue,38,4,3,3,2457.0,1051,3256,71,0,1,0,1,0,5,3,1
717720108,1,42,M,2,Graduate,Married,8333.33,Blue,31,4,2,3,12386.0,980,3274,69,0,1,0,1,0,5,4,1
720648483,1,39,M,4,College,Single,8333.33,Blue,31,4,3,2,32210.0,1115,1821,53,0,1,0,0,1,4,4,1
